sample_id,split,camera_light_pair,low_clip_fraction,high_clip_fraction,total_clip_fraction,per_channel_clip_fraction
train_019786,train,Nikon D3 / A,nan,nan,nan,
train_019787,train,Nokia N900 / D65,nan,nan,nan,
train_019788,train,Nikon D90 / FL2,nan,nan,nan,
train_019789,train,Nikon D80 / A,nan,nan,nan,
train_019790,train,SONY NEX-5N / A,nan,nan,nan,
train_019791,train,Nikon D300s / A,nan,nan,nan,
train_019792,train,Hasselblad H2 / FL2,nan,nan,nan,
train_019793,train,Pentax K-5 / FL2,nan,nan,nan,
train_019794,train,Nikon D90 / D65,nan,nan,nan,
train_019795,train,Nikon D300s / FL2,nan,nan,nan,
train_019796,train,Nokia N900 / A,nan,nan,nan,
train_019797,train,Canon 5DMarkII / D65,nan,nan,nan,
train_019798,train,SONY NEX-5N / D65,nan,nan,nan,
train_019799,train,SONY NEX-5N / FL2,nan,nan,nan,
train_019800,train,Canon 60D / FL2,nan,nan,nan,
train_019801,train,Canon 40D / D65,nan,nan,nan,
train_019802,train,Point Grey Grasshopper2 14S5C / A,nan,nan,nan,
train_019803,train,Canon 50D / A,nan,nan,nan,
train_019804,train,Nikon D3 / FL2,nan,nan,nan,
train_019805,train,Nikon D200 / D65,nan,nan,nan,
train_019806,train,Canon 500D / A,nan,nan,nan,
train_019807,train,Phase One / FL2,nan,nan,nan,
train_019808,train,Nikon D90 / A,nan,nan,nan,
train_019809,train,Nikon D3 / D65,nan,nan,nan,
train_019810,train,Canon 50D / D65,nan,nan,nan,
train_019811,train,Canon 300D / D65,nan,nan,nan,
train_019812,train,Pentax K-5 / D65,nan,nan,nan,
train_019813,train,Canon 20D / FL2,nan,nan,nan,
train_019814,train,Nokia N900 / FL2,nan,nan,nan,
train_019815,train,Canon 300D / A,nan,nan,nan,
train_019816,train,Point Grey Grasshopper2 14S5C / D65,nan,nan,nan,
train_019817,train,Pentax Q / D65,nan,nan,nan,
train_019818,train,Nikon D5100 / D65,nan,nan,nan,
train_019819,train,Nikon D40 / FL2,nan,nan,nan,
train_019820,train,Pentax Q / A,nan,nan,nan,
train_019821,train,Nikon D50 / FL2,nan,nan,nan,
train_019822,train,Nikon D3X / A,nan,nan,nan,
train_019823,train,Nikon D5100 / FL2,nan,nan,nan,
train_019824,train,Canon 1DMarkIII / D65,nan,nan,nan,
train_019825,train,Hasselblad H2 / D65,nan,nan,nan,
train_019826,train,Nikon D50 / D65,nan,nan,nan,
train_019827,train,Nikon D40 / D65,nan,nan,nan,
train_019828,train,Canon 5DMarkII / A,nan,nan,nan,
train_019829,train,Point Grey Grasshopper2 14S5C / FL2,nan,nan,nan,
train_019830,train,Nikon D200 / A,nan,nan,nan,
train_019831,train,Phase One / A,nan,nan,nan,
train_019832,train,Nikon D300s / D65,nan,nan,nan,
train_019833,train,Canon 1DMarkIII / FL2,nan,nan,nan,
train_019834,train,Pentax K-5 / A,nan,nan,nan,
train_019835,train,Nikon D5100 / A,nan,nan,nan,
train_019836,train,Canon 5DMarkII / FL2,nan,nan,nan,
train_019837,train,Canon 50D / FL2,nan,nan,nan,
train_019838,train,Phase One / D65,nan,nan,nan,
train_019839,train,Nikon D3X / D65,nan,nan,nan,
train_019840,train,Nikon D50 / A,nan,nan,nan,
train_019841,train,Canon 500D / FL2,nan,nan,nan,
train_019842,train,Canon 500D / D65,nan,nan,nan,
train_019843,train,Nikon D80 / D65,nan,nan,nan,
train_019844,train,Canon 40D / FL2,nan,nan,nan,
train_019845,train,Canon 60D / D65,nan,nan,nan,
train_019846,train,Nikon D80 / FL2,nan,nan,nan,
train_019847,train,Canon 20D / D65,nan,nan,nan,
train_019848,train,Nikon D3X / FL2,nan,nan,nan,
train_019849,train,Hasselblad H2 / A,nan,nan,nan,
train_019850,train,Canon 60D / A,nan,nan,nan,
train_019851,train,Canon 300D / FL2,nan,nan,nan,
train_019852,train,Pentax Q / FL2,nan,nan,nan,
train_019853,train,Nikon D40 / A,nan,nan,nan,
train_019854,train,Canon 20D / A,nan,nan,nan,
train_019855,train,Canon 1DMarkIII / A,nan,nan,nan,
train_019856,train,Nikon D200 / FL2,nan,nan,nan,
train_019857,train,Canon 40D / A,nan,nan,nan,
train_019858,train,Nikon D3 / A,nan,nan,nan,
train_019859,train,Nokia N900 / D65,nan,nan,nan,
train_019860,train,Nikon D90 / FL2,nan,nan,nan,
train_019861,train,Nikon D80 / A,nan,nan,nan,
train_019862,train,SONY NEX-5N / A,nan,nan,nan,
train_019863,train,Nikon D300s / A,nan,nan,nan,
train_019864,train,Hasselblad H2 / FL2,nan,nan,nan,
train_019865,train,Pentax K-5 / FL2,nan,nan,nan,
train_019866,train,Nikon D90 / D65,nan,nan,nan,
train_019867,train,Nikon D300s / FL2,nan,nan,nan,
train_019868,train,Nokia N900 / A,nan,nan,nan,
train_019869,train,Canon 5DMarkII / D65,nan,nan,nan,
train_019870,train,SONY NEX-5N / D65,nan,nan,nan,
train_019871,train,SONY NEX-5N / FL2,nan,nan,nan,
train_019872,train,Canon 60D / FL2,nan,nan,nan,
train_019873,train,Canon 40D / D65,nan,nan,nan,
train_019874,train,Point Grey Grasshopper2 14S5C / A,nan,nan,nan,
train_019875,train,Canon 50D / A,nan,nan,nan,
train_019876,train,Nikon D3 / FL2,nan,nan,nan,
train_019877,train,Nikon D200 / D65,nan,nan,nan,
train_019878,train,Canon 500D / A,nan,nan,nan,
train_019879,train,Phase One / FL2,nan,nan,nan,
train_019880,train,Nikon D90 / A,nan,nan,nan,
train_019881,train,Nikon D3 / D65,nan,nan,nan,
train_019882,train,Canon 50D / D65,nan,nan,nan,
train_019883,train,Canon 300D / D65,nan,nan,nan,
train_019884,train,Pentax K-5 / D65,nan,nan,nan,
train_019885,train,Canon 20D / FL2,nan,nan,nan,
train_019886,train,Nokia N900 / FL2,nan,nan,nan,
train_019887,train,Canon 300D / A,nan,nan,nan,
train_019888,train,Point Grey Grasshopper2 14S5C / D65,nan,nan,nan,
train_019889,train,Pentax Q / D65,nan,nan,nan,
train_019890,train,Nikon D5100 / D65,nan,nan,nan,
train_019891,train,Nikon D40 / FL2,nan,nan,nan,
train_019892,train,Pentax Q / A,nan,nan,nan,
train_019893,train,Nikon D50 / FL2,nan,nan,nan,
train_019894,train,Nikon D3X / A,nan,nan,nan,
train_019895,train,Nikon D5100 / FL2,nan,nan,nan,
train_019896,train,Canon 1DMarkIII / D65,nan,nan,nan,
train_019897,train,Hasselblad H2 / D65,nan,nan,nan,
train_019898,train,Nikon D50 / D65,nan,nan,nan,
train_019899,train,Nikon D40 / D65,nan,nan,nan,
train_019900,train,Canon 5DMarkII / A,nan,nan,nan,
train_019901,train,Point Grey Grasshopper2 14S5C / FL2,nan,nan,nan,
train_019902,train,Nikon D200 / A,nan,nan,nan,
train_019903,train,Phase One / A,nan,nan,nan,
train_019904,train,Nikon D300s / D65,nan,nan,nan,
train_019905,train,Canon 1DMarkIII / FL2,nan,nan,nan,
train_019906,train,Pentax K-5 / A,nan,nan,nan,
train_019907,train,Nikon D5100 / A,nan,nan,nan,
train_019908,train,Canon 5DMarkII / FL2,nan,nan,nan,
train_019909,train,Canon 50D / FL2,nan,nan,nan,
train_019910,train,Phase One / D65,nan,nan,nan,
train_019911,train,Nikon D3X / D65,nan,nan,nan,
train_019912,train,Nikon D50 / A,nan,nan,nan,
train_019913,train,Canon 500D / FL2,nan,nan,nan,
train_019914,train,Canon 500D / D65,nan,nan,nan,
train_019915,train,Nikon D80 / D65,nan,nan,nan,
train_019916,train,Canon 40D / FL2,nan,nan,nan,
train_019917,train,Canon 60D / D65,nan,nan,nan,
train_019918,train,Nikon D80 / FL2,nan,nan,nan,
train_019919,train,Canon 20D / D65,nan,nan,nan,
train_019920,train,Nikon D3X / FL2,nan,nan,nan,
train_019921,train,Hasselblad H2 / A,nan,nan,nan,
train_019922,train,Canon 60D / A,nan,nan,nan,
train_019923,train,Canon 300D / FL2,nan,nan,nan,
train_019924,train,Pentax Q / FL2,nan,nan,nan,
train_019925,train,Nikon D40 / A,nan,nan,nan,
train_019926,train,Canon 20D / A,nan,nan,nan,
train_019927,train,Canon 1DMarkIII / A,nan,nan,nan,
train_019928,train,Nikon D200 / FL2,nan,nan,nan,
train_019929,train,Canon 40D / A,nan,nan,nan,
train_019930,train,Nikon D3 / A,nan,nan,nan,
train_019931,train,Nokia N900 / D65,nan,nan,nan,
train_019932,train,Nikon D90 / FL2,nan,nan,nan,
train_019933,train,Nikon D80 / A,nan,nan,nan,
train_019934,train,SONY NEX-5N / A,nan,nan,nan,
train_019935,train,Nikon D300s / A,nan,nan,nan,
train_019936,train,Hasselblad H2 / FL2,nan,nan,nan,
train_019937,train,Pentax K-5 / FL2,nan,nan,nan,
train_019938,train,Nikon D90 / D65,nan,nan,nan,
train_019939,train,Nikon D300s / FL2,nan,nan,nan,
train_019940,train,Nokia N900 / A,nan,nan,nan,
train_019941,train,Canon 5DMarkII / D65,nan,nan,nan,
train_019942,train,SONY NEX-5N / D65,nan,nan,nan,
train_019943,train,SONY NEX-5N / FL2,nan,nan,nan,
train_019944,train,Canon 60D / FL2,nan,nan,nan,
train_019945,train,Canon 40D / D65,nan,nan,nan,
train_019946,train,Point Grey Grasshopper2 14S5C / A,nan,nan,nan,
train_019947,train,Canon 50D / A,nan,nan,nan,
train_019948,train,Nikon D3 / FL2,nan,nan,nan,
train_019949,train,Nikon D200 / D65,nan,nan,nan,
train_019950,train,Canon 500D / A,nan,nan,nan,
train_019951,train,Phase One / FL2,nan,nan,nan,
train_019952,train,Nikon D90 / A,nan,nan,nan,
train_019953,train,Nikon D3 / D65,nan,nan,nan,
train_019954,train,Canon 50D / D65,nan,nan,nan,
train_019955,train,Canon 300D / D65,nan,nan,nan,
train_019956,train,Pentax K-5 / D65,nan,nan,nan,
train_019957,train,Canon 20D / FL2,nan,nan,nan,
train_019958,train,Nokia N900 / FL2,nan,nan,nan,
train_019959,train,Canon 300D / A,nan,nan,nan,
train_019960,train,Point Grey Grasshopper2 14S5C / D65,nan,nan,nan,
train_019961,train,Pentax Q / D65,nan,nan,nan,
train_019962,train,Nikon D5100 / D65,nan,nan,nan,
train_019963,train,Nikon D40 / FL2,nan,nan,nan,
train_019964,train,Pentax Q / A,nan,nan,nan,
train_019965,train,Nikon D50 / FL2,nan,nan,nan,
train_019966,train,Nikon D3X / A,nan,nan,nan,
train_019967,train,Nikon D5100 / FL2,nan,nan,nan,
train_019968,train,Canon 1DMarkIII / D65,nan,nan,nan,
train_019969,train,Hasselblad H2 / D65,nan,nan,nan,
train_019970,train,Nikon D50 / D65,nan,nan,nan,
train_019971,train,Nikon D40 / D65,nan,nan,nan,
train_019972,train,Canon 5DMarkII / A,nan,nan,nan,
train_019973,train,Point Grey Grasshopper2 14S5C / FL2,nan,nan,nan,
train_019974,train,Nikon D200 / A,nan,nan,nan,
train_019975,train,Phase One / A,nan,nan,nan,
train_019976,train,Nikon D300s / D65,nan,nan,nan,
train_019977,train,Canon 1DMarkIII / FL2,nan,nan,nan,
train_019978,train,Pentax K-5 / A,nan,nan,nan,
train_019979,train,Nikon D5100 / A,nan,nan,nan,
train_019980,train,Canon 5DMarkII / FL2,nan,nan,nan,
train_019981,train,Canon 50D / FL2,nan,nan,nan,
train_019982,train,Phase One / D65,nan,nan,nan,
train_019983,train,Nikon D3X / D65,nan,nan,nan,
train_019984,train,Nikon D50 / A,nan,nan,nan,
train_019985,train,Canon 500D / FL2,nan,nan,nan,
train_019986,train,Canon 500D / D65,nan,nan,nan,
train_019987,train,Nikon D80 / D65,nan,nan,nan,
train_019988,train,Canon 40D / FL2,nan,nan,nan,
train_019989,train,Canon 60D / D65,nan,nan,nan,
train_019990,train,Nikon D80 / FL2,nan,nan,nan,
train_019991,train,Canon 20D / D65,nan,nan,nan,
train_019992,train,Nikon D3X / FL2,nan,nan,nan,
train_019993,train,Hasselblad H2 / A,nan,nan,nan,
train_019994,train,Canon 60D / A,nan,nan,nan,
train_019995,train,Canon 300D / FL2,nan,nan,nan,
train_019996,train,Pentax Q / FL2,nan,nan,nan,
train_019997,train,Nikon D40 / A,nan,nan,nan,
train_019998,train,Canon 20D / A,nan,nan,nan,
train_019999,train,Canon 1DMarkIII / A,nan,nan,nan,
validation_000000,validation,Canon 20D / A,nan,nan,nan,
validation_000001,validation,Nikon D3 / FL2,nan,nan,nan,
validation_000002,validation,SONY NEX-5N / FL2,nan,nan,nan,
validation_000003,validation,Nikon D3X / FL2,nan,nan,nan,
validation_000004,validation,Canon 5DMarkII / A,nan,nan,nan,
validation_000005,validation,Pentax K-5 / FL2,nan,nan,nan,
validation_000006,validation,Canon 500D / A,nan,nan,nan,
validation_000007,validation,Nikon D5100 / A,nan,nan,nan,
validation_000008,validation,Pentax Q / D65,nan,nan,nan,
validation_000009,validation,Hasselblad H2 / D65,nan,nan,nan,
validation_000010,validation,Point Grey Grasshopper2 14S5C / FL2,nan,nan,nan,
validation_000011,validation,Nokia N900 / FL2,nan,nan,nan,
validation_000012,validation,Nikon D200 / FL2,nan,nan,nan,
validation_000013,validation,Phase One / A,nan,nan,nan,
validation_000014,validation,Nikon D80 / D65,nan,nan,nan,
validation_000015,validation,Nikon D200 / A,nan,nan,nan,
validation_000016,validation,Canon 60D / FL2,nan,nan,nan,
validation_000017,validation,Nikon D200 / D65,nan,nan,nan,
validation_000018,validation,Canon 5DMarkII / D65,nan,nan,nan,
validation_000019,validation,Nikon D50 / FL2,nan,nan,nan,
validation_000020,validation,Canon 5DMarkII / FL2,nan,nan,nan,
validation_000021,validation,Hasselblad H2 / FL2,nan,nan,nan,
validation_000022,validation,Nikon D80 / A,nan,nan,nan,
validation_000023,validation,SONY NEX-5N / D65,nan,nan,nan,
validation_000024,validation,Nikon D90 / FL2,nan,nan,nan,
validation_000025,validation,Nikon D40 / A,nan,nan,nan,
validation_000026,validation,Pentax K-5 / A,nan,nan,nan,
validation_000027,validation,Nikon D5100 / D65,nan,nan,nan,
validation_000028,validation,Nikon D80 / FL2,nan,nan,nan,
validation_000029,validation,Nikon D3 / D65,nan,nan,nan,
validation_000030,validation,Nikon D3X / D65,nan,nan,nan,
validation_000031,validation,Nikon D3X / A,nan,nan,nan,
validation_000032,validation,Nikon D90 / A,nan,nan,nan,
validation_000033,validation,Nikon D300s / A,nan,nan,nan,
validation_000034,validation,Canon 300D / D65,nan,nan,nan,
validation_000035,validation,Canon 40D / FL2,nan,nan,nan,
validation_000036,validation,Phase One / D65,nan,nan,nan,
validation_000037,validation,Point Grey Grasshopper2 14S5C / D65,nan,nan,nan,
validation_000038,validation,Canon 50D / A,nan,nan,nan,
validation_000039,validation,SONY NEX-5N / A,nan,nan,nan,
validation_000040,validation,Nikon D300s / FL2,nan,nan,nan,
validation_000041,validation,Canon 1DMarkIII / D65,nan,nan,nan,
validation_000042,validation,Nokia N900 / D65,nan,nan,nan,
validation_000043,validation,Nokia N900 / A,nan,nan,nan,
validation_000044,validation,Nikon D300s / D65,nan,nan,nan,
validation_000045,validation,Nikon D50 / A,nan,nan,nan,
validation_000046,validation,Canon 500D / FL2,nan,nan,nan,
validation_000047,validation,Hasselblad H2 / A,nan,nan,nan,
validation_000048,validation,Canon 60D / D65,nan,nan,nan,
validation_000049,validation,Nikon D90 / D65,nan,nan,nan,
validation_000050,validation,Canon 300D / FL2,nan,nan,nan,
validation_000051,validation,Nikon D40 / FL2,nan,nan,nan,
validation_000052,validation,Canon 300D / A,nan,nan,nan,
validation_000053,validation,Canon 50D / FL2,nan,nan,nan,
validation_000054,validation,Pentax Q / FL2,nan,nan,nan,
validation_000055,validation,Pentax K-5 / D65,nan,nan,nan,
validation_000056,validation,Canon 40D / D65,nan,nan,nan,
validation_000057,validation,Phase One / FL2,nan,nan,nan,
validation_000058,validation,Canon 500D / D65,nan,nan,nan,
validation_000059,validation,Nikon D5100 / FL2,nan,nan,nan,
validation_000060,validation,Canon 40D / A,nan,nan,nan,
validation_000061,validation,Nikon D40 / D65,nan,nan,nan,
validation_000062,validation,Canon 1DMarkIII / A,nan,nan,nan,
validation_000063,validation,Nikon D50 / D65,nan,nan,nan,
validation_000064,validation,Canon 20D / FL2,nan,nan,nan,
validation_000065,validation,Point Grey Grasshopper2 14S5C / A,nan,nan,nan,
validation_000066,validation,Pentax Q / A,nan,nan,nan,
validation_000067,validation,Nikon D3 / A,nan,nan,nan,
validation_000068,validation,Canon 60D / A,nan,nan,nan,
validation_000069,validation,Canon 50D / D65,nan,nan,nan,
validation_000070,validation,Canon 1DMarkIII / FL2,nan,nan,nan,
validation_000071,validation,Canon 20D / D65,nan,nan,nan,
validation_000072,validation,Canon 20D / A,nan,nan,nan,
validation_000073,validation,Nikon D3 / FL2,nan,nan,nan,
validation_000074,validation,SONY NEX-5N / FL2,nan,nan,nan,
validation_000075,validation,Nikon D3X / FL2,nan,nan,nan,
validation_000076,validation,Canon 5DMarkII / A,nan,nan,nan,
validation_000077,validation,Pentax K-5 / FL2,nan,nan,nan,
validation_000078,validation,Canon 500D / A,nan,nan,nan,
validation_000079,validation,Nikon D5100 / A,nan,nan,nan,
validation_000080,validation,Pentax Q / D65,nan,nan,nan,
validation_000081,validation,Hasselblad H2 / D65,nan,nan,nan,
validation_000082,validation,Point Grey Grasshopper2 14S5C / FL2,nan,nan,nan,
validation_000083,validation,Nokia N900 / FL2,nan,nan,nan,
validation_000084,validation,Nikon D200 / FL2,nan,nan,nan,
validation_000085,validation,Phase One / A,nan,nan,nan,
validation_000086,validation,Nikon D80 / D65,nan,nan,nan,
validation_000087,validation,Nikon D200 / A,nan,nan,nan,
validation_000088,validation,Canon 60D / FL2,nan,nan,nan,
validation_000089,validation,Nikon D200 / D65,nan,nan,nan,
validation_000090,validation,Canon 5DMarkII / D65,nan,nan,nan,
validation_000091,validation,Nikon D50 / FL2,nan,nan,nan,
validation_000092,validation,Canon 5DMarkII / FL2,nan,nan,nan,
validation_000093,validation,Hasselblad H2 / FL2,nan,nan,nan,
validation_000094,validation,Nikon D80 / A,nan,nan,nan,
validation_000095,validation,SONY NEX-5N / D65,nan,nan,nan,
validation_000096,validation,Nikon D90 / FL2,nan,nan,nan,
validation_000097,validation,Nikon D40 / A,nan,nan,nan,
validation_000098,validation,Pentax K-5 / A,nan,nan,nan,
validation_000099,validation,Nikon D5100 / D65,nan,nan,nan,
validation_000100,validation,Nikon D80 / FL2,nan,nan,nan,
validation_000101,validation,Nikon D3 / D65,nan,nan,nan,
validation_000102,validation,Nikon D3X / D65,nan,nan,nan,
validation_000103,validation,Nikon D3X / A,nan,nan,nan,
validation_000104,validation,Nikon D90 / A,nan,nan,nan,
validation_000105,validation,Nikon D300s / A,nan,nan,nan,
validation_000106,validation,Canon 300D / D65,nan,nan,nan,
validation_000107,validation,Canon 40D / FL2,nan,nan,nan,
validation_000108,validation,Phase One / D65,nan,nan,nan,
validation_000109,validation,Point Grey Grasshopper2 14S5C / D65,nan,nan,nan,
validation_000110,validation,Canon 50D / A,nan,nan,nan,
validation_000111,validation,SONY NEX-5N / A,nan,nan,nan,
validation_000112,validation,Nikon D300s / FL2,nan,nan,nan,
validation_000113,validation,Canon 1DMarkIII / D65,nan,nan,nan,
validation_000114,validation,Nokia N900 / D65,nan,nan,nan,
validation_000115,validation,Nokia N900 / A,nan,nan,nan,
validation_000116,validation,Nikon D300s / D65,nan,nan,nan,
validation_000117,validation,Nikon D50 / A,nan,nan,nan,
validation_000118,validation,Canon 500D / FL2,nan,nan,nan,
validation_000119,validation,Hasselblad H2 / A,nan,nan,nan,
validation_000120,validation,Canon 60D / D65,nan,nan,nan,
validation_000121,validation,Nikon D90 / D65,nan,nan,nan,
validation_000122,validation,Canon 300D / FL2,nan,nan,nan,
validation_000123,validation,Nikon D40 / FL2,nan,nan,nan,
validation_000124,validation,Canon 300D / A,nan,nan,nan,
validation_000125,validation,Canon 50D / FL2,nan,nan,nan,
validation_000126,validation,Pentax Q / FL2,nan,nan,nan,
validation_000127,validation,Pentax K-5 / D65,nan,nan,nan,
validation_000128,validation,Canon 40D / D65,nan,nan,nan,
validation_000129,validation,Phase One / FL2,nan,nan,nan,
validation_000130,validation,Canon 500D / D65,nan,nan,nan,
validation_000131,validation,Nikon D5100 / FL2,nan,nan,nan,
validation_000132,validation,Canon 40D / A,nan,nan,nan,
validation_000133,validation,Nikon D40 / D65,nan,nan,nan,
validation_000134,validation,Canon 1DMarkIII / A,nan,nan,nan,
validation_000135,validation,Nikon D50 / D65,nan,nan,nan,
validation_000136,validation,Canon 20D / FL2,nan,nan,nan,
validation_000137,validation,Point Grey Grasshopper2 14S5C / A,nan,nan,nan,
validation_000138,validation,Pentax Q / A,nan,nan,nan,
validation_000139,validation,Nikon D3 / A,nan,nan,nan,
validation_000140,validation,Canon 60D / A,nan,nan,nan,
validation_000141,validation,Canon 50D / D65,nan,nan,nan,
validation_000142,validation,Canon 1DMarkIII / FL2,nan,nan,nan,
validation_000143,validation,Canon 20D / D65,nan,nan,nan,
validation_000144,validation,Canon 20D / A,nan,nan,nan,
validation_000145,validation,Nikon D3 / FL2,nan,nan,nan,
validation_000146,validation,SONY NEX-5N / FL2,nan,nan,nan,
validation_000147,validation,Nikon D3X / FL2,nan,nan,nan,
validation_000148,validation,Canon 5DMarkII / A,nan,nan,nan,
validation_000149,validation,Pentax K-5 / FL2,nan,nan,nan,
validation_000150,validation,Canon 500D / A,nan,nan,nan,
validation_000151,validation,Nikon D5100 / A,nan,nan,nan,
validation_000152,validation,Pentax Q / D65,nan,nan,nan,
validation_000153,validation,Hasselblad H2 / D65,nan,nan,nan,
validation_000154,validation,Point Grey Grasshopper2 14S5C / FL2,nan,nan,nan,
validation_000155,validation,Nokia N900 / FL2,nan,nan,nan,
validation_000156,validation,Nikon D200 / FL2,nan,nan,nan,
validation_000157,validation,Phase One / A,nan,nan,nan,
validation_000158,validation,Nikon D80 / D65,nan,nan,nan,
validation_000159,validation,Nikon D200 / A,nan,nan,nan,
validation_000160,validation,Canon 60D / FL2,nan,nan,nan,
validation_000161,validation,Nikon D200 / D65,nan,nan,nan,
validation_000162,validation,Canon 5DMarkII / D65,nan,nan,nan,
validation_000163,validation,Nikon D50 / FL2,nan,nan,nan,
validation_000164,validation,Canon 5DMarkII / FL2,nan,nan,nan,
validation_000165,validation,Hasselblad H2 / FL2,nan,nan,nan,
validation_000166,validation,Nikon D80 / A,nan,nan,nan,
validation_000167,validation,SONY NEX-5N / D65,nan,nan,nan,
validation_000168,validation,Nikon D90 / FL2,nan,nan,nan,
validation_000169,validation,Nikon D40 / A,nan,nan,nan,
validation_000170,validation,Pentax K-5 / A,nan,nan,nan,
validation_000171,validation,Nikon D5100 / D65,nan,nan,nan,
validation_000172,validation,Nikon D80 / FL2,nan,nan,nan,
validation_000173,validation,Nikon D3 / D65,nan,nan,nan,
validation_000174,validation,Nikon D3X / D65,nan,nan,nan,
validation_000175,validation,Nikon D3X / A,nan,nan,nan,
validation_000176,validation,Nikon D90 / A,nan,nan,nan,
validation_000177,validation,Nikon D300s / A,nan,nan,nan,
