subject_id,capture_id,roi,profiled_parameter,fixed_u,fixed_value,logrmse,success,grid_kind,conditional_theta
p048,p048_neutral_front,left_cheek,f_blood,0.08,0.008,0.26891880261959655,True,base_or_optimum,"[0.07248342866460612,0.008,2.4784775133892088e-21]"
p048,p048_neutral_front,left_cheek,f_blood,0.1,0.010000000000000002,0.2626997608414266,True,base_or_optimum,"[0.07080713371943735,0.010000000000000002,3.907323566216301e-20]"
p048,p048_neutral_front,left_cheek,f_blood,0.12,0.012,0.2570616432122478,True,base_or_optimum,"[0.06927953792354126,0.012,2.687527391478478e-22]"
p048,p048_neutral_front,left_cheek,f_blood,0.14,0.014000000000000002,0.251893886257283,True,base_or_optimum,"[0.06787104931287471,0.014000000000000002,7.056275768843205e-22]"
p048,p048_neutral_front,left_cheek,f_blood,0.16,0.016,0.24711795676256704,True,base_or_optimum,"[0.06656090948978742,0.016,5.6311567897296025e-19]"
p048,p048_neutral_front,left_cheek,f_blood,0.18,0.018,0.24267563732405448,True,base_or_optimum,"[0.0653338652039764,0.018,2.3559267985297433e-21]"
p048,p048_neutral_front,left_cheek,f_blood,0.2,0.020000000000000004,0.23852230218512271,True,base_or_optimum,"[0.06417826721450313,0.020000000000000004,1.866034507467291e-22]"
p048,p048_neutral_front,left_cheek,f_blood,0.22,0.022000000000000002,0.23462281327064924,True,base_or_optimum,"[0.06308499201502965,0.022000000000000002,7.976555856108549e-22]"
p048,p048_neutral_front,left_cheek,f_blood,0.24,0.024,0.23094888816932801,True,base_or_optimum,"[0.062046709922821,0.024,9.080044029425511e-21]"
p048,p048_neutral_front,left_cheek,f_blood,0.26,0.026000000000000002,0.2274773419598416,True,base_or_optimum,"[0.06105743440554554,0.026000000000000002,1.5665407328608041e-24]"
p048,p048_neutral_front,left_cheek,f_blood,0.28,0.028000000000000004,0.22418887211164037,True,base_or_optimum,"[0.060112185330374365,0.028000000000000004,2.7417577374824343e-19]"
p048,p048_neutral_front,left_cheek,f_blood,0.3,0.03,0.22106719414821893,True,base_or_optimum,"[0.05920677084381626,0.03,1.0740242239579866e-19]"
p048,p048_neutral_front,left_cheek,f_blood,0.32,0.032,0.21809841142324912,True,base_or_optimum,"[0.058337624461888546,0.032,3.327279426792065e-23]"
p048,p048_neutral_front,left_cheek,f_blood,0.34,0.034,0.21527054563964482,True,base_or_optimum,"[0.057501672185369626,0.034,8.661505388806024e-22]"
p048,p048_neutral_front,left_cheek,f_blood,0.36,0.036,0.21257318049062002,True,base_or_optimum,"[0.05669624853349063,0.036,6.294926895852306e-19]"
p048,p048_neutral_front,left_cheek,f_blood,0.38,0.038000000000000006,0.20999718665345235,True,base_or_optimum,"[0.055919023749395606,0.038000000000000006,5.144462198091178e-25]"
p048,p048_neutral_front,left_cheek,f_blood,0.4,0.04000000000000001,0.20753450642224536,True,base_or_optimum,"[0.05516794069375766,0.04000000000000001,2.4561519405496176e-25]"
p048,p048_neutral_front,left_cheek,f_blood,0.42,0.042,0.20517798281607144,True,base_or_optimum,"[0.05444117861493985,0.042,4.209853704063477e-26]"
p048,p048_neutral_front,left_cheek,f_blood,0.44,0.044000000000000004,0.20292122236744478,True,base_or_optimum,"[0.05373711402473839,0.044000000000000004,3.813982688234074e-21]"
p048,p048_neutral_front,left_cheek,f_blood,0.46,0.046000000000000006,0.2007584837719749,True,base_or_optimum,"[0.05305429075393007,0.046000000000000006,5.3820582816524175e-20]"
p048,p048_neutral_front,left_cheek,f_blood,0.48,0.048,0.19868458664628075,True,base_or_optimum,"[0.052391400293742056,0.048,2.955741426758614e-23]"
p048,p048_neutral_front,left_cheek,f_blood,0.5,0.05,0.19669483610087643,True,base_or_optimum,"[0.05174725690369326,0.05,8.724628092637501e-20]"
p048,p048_neutral_front,left_cheek,f_blood,0.52,0.052000000000000005,0.19478495988221278,True,base_or_optimum,"[0.05112078617087307,0.052000000000000005,1.152645106614498e-22]"
p048,p048_neutral_front,left_cheek,f_blood,0.54,0.054000000000000006,0.19295105560062828,True,base_or_optimum,"[0.05051100789282707,0.054000000000000006,6.047610294050867e-20]"
p048,p048_neutral_front,left_cheek,f_blood,0.56,0.05600000000000001,0.19118954612350547,True,base_or_optimum,"[0.04991702709459691,0.05600000000000001,3.814628021568806e-16]"
p048,p048_neutral_front,left_cheek,f_blood,0.58,0.057999999999999996,0.18949714163298112,True,base_or_optimum,"[0.049338023368954584,0.057999999999999996,8.99869108881125e-21]"
p048,p048_neutral_front,left_cheek,f_blood,0.6,0.06,0.18787080716475513,True,base_or_optimum,"[0.04877324039707808,0.06,4.113549011581872e-20]"
p048,p048_neutral_front,left_cheek,f_blood,0.62,0.062,0.18630773468657494,True,base_or_optimum,"[0.04822198331213774,0.062,2.5289016610088963e-26]"
p048,p048_neutral_front,left_cheek,f_blood,0.64,0.064,0.184805318961441,True,base_or_optimum,"[0.04768360825931825,0.064,1.4310870832020936e-23]"
p048,p048_neutral_front,left_cheek,f_blood,0.66,0.066,0.1833611365855461,True,base_or_optimum,"[0.047157519161359025,0.066,1.491792325446071e-25]"
p048,p048_neutral_front,left_cheek,f_blood,0.68,0.068,0.18197292770460588,True,base_or_optimum,"[0.04664316242535994,0.068,1.3775896151396872e-22]"
p048,p048_neutral_front,left_cheek,f_blood,0.7000000000000001,0.07,0.18063858000203922,True,base_or_optimum,"[0.04614002276010127,0.07,4.3239583967730505e-25]"
p048,p048_neutral_front,left_cheek,f_blood,0.72,0.072,0.1793561146239401,True,base_or_optimum,"[0.04564762004083349,0.072,1.7515746347319775e-15]"
p048,p048_neutral_front,left_cheek,f_blood,0.74,0.074,0.17812367376307353,True,base_or_optimum,"[0.045165505487241145,0.074,4.5486382690639416e-21]"
p048,p048_neutral_front,left_cheek,f_blood,0.76,0.07600000000000001,0.17693950967035957,True,base_or_optimum,"[0.04469325937567985,0.07600000000000001,9.241377620845086e-20]"
p048,p048_neutral_front,left_cheek,f_blood,0.78,0.07800000000000001,0.175801974899826,True,base_or_optimum,"[0.04423048809348911,0.07800000000000001,3.4469133920761076e-20]"
p048,p048_neutral_front,left_cheek,f_blood,0.8,0.08000000000000002,0.17470951362365533,True,base_or_optimum,"[0.043776822273755955,0.08000000000000002,2.8192262704538377e-19]"
p048,p048_neutral_front,left_cheek,f_blood,0.8200000000000001,0.08200000000000002,0.17366065387909851,True,base_or_optimum,"[0.04333191459536028,0.08200000000000002,1.9321386328054664e-18]"
p048,p048_neutral_front,left_cheek,f_blood,0.84,0.084,0.17265400062979022,True,base_or_optimum,"[0.04289543800856035,0.084,2.2198744369447539e-16]"
p048,p048_neutral_front,left_cheek,f_blood,0.86,0.08600000000000001,0.17168325110140434,True,base_or_optimum,"[0.04250383419388601,0.08600000000000001,0.010251119916679891]"
p048,p048_neutral_front,left_cheek,f_blood,0.88,0.08800000000000001,0.1707410969351729,True,base_or_optimum,"[0.042122111313427496,0.08800000000000001,0.020785414895859656]"
p048,p048_neutral_front,left_cheek,f_blood,0.8812500000000001,0.08812500000000001,0.1706831365122825,True,refinement_delta_0p005,"[0.04209849725058294,0.08812500000000001,0.021431822024130548]"
p048,p048_neutral_front,left_cheek,f_blood,0.8825000000000001,0.08825000000000001,0.17062528328140317,True,refinement_delta_0p005,"[0.0420749258217386,0.08825000000000001,0.02208038307656459]"
p048,p048_neutral_front,left_cheek,f_blood,0.885,0.08850000000000001,0.17050989738706954,True,refinement_delta_0p005,"[0.042027858960067915,0.08850000000000001,0.02337134002428652]"
p048,p048_neutral_front,left_cheek,f_blood,0.89,0.08900000000000001,0.17028040085704035,True,refinement_delta_0p005,"[0.04193407059788714,0.08900000000000001,0.02593876727334217]"
p048,p048_neutral_front,left_cheek,f_blood,0.9,0.09000000000000001,0.1698264534511334,True,base_or_optimum,"[0.041747889605923516,0.09000000000000001,0.031024671479448488]"
p048,p048_neutral_front,left_cheek,f_blood,0.92,0.09200000000000001,0.16893830923226005,True,base_or_optimum,"[0.04138091432068442,0.09200000000000001,0.040985780559402475]"
p048,p048_neutral_front,left_cheek,f_blood,0.9400000000000001,0.09400000000000001,0.1680757057435501,True,base_or_optimum,"[0.041020934547008545,0.09400000000000001,0.05068207068962763]"
p048,p048_neutral_front,left_cheek,f_blood,0.96,0.096,0.16723773359741093,True,base_or_optimum,"[0.04066772554910976,0.096,0.06012894721080372]"
p048,p048_neutral_front,left_cheek,f_blood,0.98,0.098,0.16642352915062386,True,base_or_optimum,"[0.04032106524820584,0.098,0.06933864617652183]"
p048,p048_neutral_front,left_cheek,f_blood,1.0,0.1,0.1656322713978395,True,base_or_optimum,"[0.039980731407646915,0.1,0.07832008590895333]"
p048,p048_neutral_front,left_cheek,s,0.0,0.0,0.16597378661647022,True,base_or_optimum,"[0.039673467132417616,0.09999999999999999,0.0]"
p048,p048_neutral_front,left_cheek,s,0.02,0.02,0.16582252606376305,True,base_or_optimum,"[0.039747827563598466,0.09999999999999999,0.02]"
p048,p048_neutral_front,left_cheek,s,0.04,0.04,0.1657147999158871,True,base_or_optimum,"[0.03982498988927562,0.09999999999999999,0.04]"
p048,p048_neutral_front,left_cheek,s,0.06,0.06,0.16565122422937098,True,base_or_optimum,"[0.039904972856157864,0.09999999999999999,0.06]"
p048,p048_neutral_front,left_cheek,s,0.0783200219997148,0.0783200219997148,0.1656322713978396,True,base_or_optimum,"[0.03998073117563789,0.09999999999999999,0.0783200219997148]"
p048,p048_neutral_front,left_cheek,s,0.08,0.08,0.1656324315337915,True,base_or_optimum,"[0.03998779836823864,0.09999999999999999,0.08]"
p048,p048_neutral_front,left_cheek,s,0.1,0.1,0.16565907045117964,True,base_or_optimum,"[0.04007349082596665,0.09999999999999999,0.1]"
p048,p048_neutral_front,left_cheek,s,0.12,0.12,0.16573180544508484,True,base_or_optimum,"[0.04016207756365609,0.09999999999999999,0.12]"
p048,p048_neutral_front,left_cheek,s,0.14,0.14,0.16585131670845749,True,base_or_optimum,"[0.04025358854411209,0.09999999999999999,0.14]"
p048,p048_neutral_front,left_cheek,s,0.16,0.16,0.1660183002007254,True,base_or_optimum,"[0.04034805713791953,0.09999999999999999,0.16]"
p048,p048_neutral_front,left_cheek,s,0.18,0.18,0.16623346784568185,True,base_or_optimum,"[0.04044551892096554,0.09999999999999999,0.18]"
p048,p048_neutral_front,left_cheek,s,0.2,0.2,0.16649754790307555,True,base_or_optimum,"[0.04054601524960689,0.09999999999999999,0.2]"
p048,p048_neutral_front,left_cheek,s,0.22,0.22,0.16681128552813068,True,base_or_optimum,"[0.04064958763038998,0.09999999999999999,0.22]"
p048,p048_neutral_front,left_cheek,s,0.24,0.24,0.1671754435346574,True,base_or_optimum,"[0.04075628261141052,0.09999999999999999,0.24]"
p048,p048_neutral_front,left_cheek,s,0.26,0.26,0.1675908033789668,True,base_or_optimum,"[0.04086615046644589,0.09999999999999999,0.26]"
p048,p048_neutral_front,left_cheek,s,0.28,0.28,0.16805816638352847,True,base_or_optimum,"[0.04097924476994011,0.09999999999999999,0.28]"
p048,p048_neutral_front,left_cheek,s,0.3,0.3,0.1685783552212434,True,base_or_optimum,"[0.04109562376163994,0.09999999999999999,0.3]"
p048,p048_neutral_front,left_cheek,s,0.32,0.32,0.16915221568341587,True,base_or_optimum,"[0.04121534942217359,0.09999999999999999,0.32]"
p048,p048_neutral_front,left_cheek,s,0.34,0.34,0.1697806187570471,True,base_or_optimum,"[0.04133848805485951,0.09999999999999999,0.34]"
p048,p048_neutral_front,left_cheek,s,0.36,0.36,0.17046446304004298,True,base_or_optimum,"[0.04146511099625138,0.09999999999999999,0.36]"
p048,p048_neutral_front,left_cheek,s,0.3625,0.3625,0.17055388770173094,True,refinement_delta_0p005,"[0.041481187799034897,0.09999999999999999,0.3625]"
p048,p048_neutral_front,left_cheek,s,0.36375,0.36375,0.17059893088832723,True,refinement_delta_0p005,"[0.04148924666715027,0.09999999999999999,0.36375]"
p048,p048_neutral_front,left_cheek,s,0.365,0.365,0.17064419495456806,True,refinement_delta_0p005,"[0.04149732008089777,0.09999999999999999,0.365]"
p048,p048_neutral_front,left_cheek,s,0.37,0.37,0.17082746467401588,True,refinement_delta_0p005,"[0.04152975272333067,0.09999999999999999,0.37]"
p048,p048_neutral_front,left_cheek,s,0.38,0.38,0.1712046775264013,True,base_or_optimum,"[0.041595294731610236,0.09999999999999999,0.38]"
p048,p048_neutral_front,left_cheek,s,0.4,0.4,0.17200222479754987,True,base_or_optimum,"[0.041729121174370554,0.09999999999999999,0.4]"
p048,p048_neutral_front,left_cheek,s,0.42,0.42,0.1728581046608839,True,base_or_optimum,"[0.041866677491047784,0.09999999999999999,0.42]"
p048,p048_neutral_front,left_cheek,s,0.44,0.44,0.17377335828235763,True,base_or_optimum,"[0.04200805754385895,0.09999999999999999,0.44]"
p048,p048_neutral_front,left_cheek,s,0.46,0.46,0.17474907286694058,True,base_or_optimum,"[0.042153362068136364,0.09999999999999999,0.46]"
p048,p048_neutral_front,left_cheek,s,0.48,0.48,0.17578638694908302,True,base_or_optimum,"[0.04230269717917781,0.09999999999999999,0.48]"
p048,p048_neutral_front,left_cheek,s,0.5,0.5,0.176886496365391,True,base_or_optimum,"[0.042456179831477626,0.09999999999999999,0.5]"
p048,p048_neutral_front,left_cheek,s,0.52,0.52,0.17805066099382483,True,base_or_optimum,"[0.042613931143542935,0.09999999999999999,0.52]"
p048,p048_neutral_front,left_cheek,s,0.54,0.54,0.1792802123584408,True,base_or_optimum,"[0.04277608727649276,0.09999999999999999,0.54]"
p048,p048_neutral_front,left_cheek,s,0.56,0.56,0.18057656221654275,True,base_or_optimum,"[0.0429427876226119,0.09999999999999999,0.56]"
p048,p048_neutral_front,left_cheek,s,0.58,0.58,0.18194121226690413,True,base_or_optimum,"[0.043114187534346156,0.09999999999999999,0.58]"
p048,p048_neutral_front,left_cheek,s,0.6,0.6,0.18337576514440881,True,base_or_optimum,"[0.043290451858538075,0.09999999999999999,0.6]"
p048,p048_neutral_front,left_cheek,s,0.62,0.62,0.18488193689930305,True,base_or_optimum,"[0.04347175928313483,0.09999999999999999,0.62]"
p048,p048_neutral_front,left_cheek,s,0.64,0.64,0.18646157119986298,True,base_or_optimum,"[0.04365830368457677,0.09999999999999999,0.64]"
p048,p048_neutral_front,left_cheek,s,0.66,0.66,0.18811665554778698,True,base_or_optimum,"[0.043850292183258366,0.09999999999999999,0.66]"
p048,p048_neutral_front,left_cheek,s,0.68,0.68,0.18984933985877944,True,base_or_optimum,"[0.04404795230518947,0.09999999999999999,0.68]"
p048,p048_neutral_front,left_cheek,s,0.7000000000000001,0.7000000000000001,0.19166195784031498,True,base_or_optimum,"[0.04425153226303306,0.09999999999999999,0.7000000000000001]"
p048,p048_neutral_front,left_cheek,s,0.72,0.72,0.1935570516993795,True,base_or_optimum,"[0.04446129971742469,0.09999999999999999,0.72]"
p048,p048_neutral_front,left_cheek,s,0.74,0.74,0.19553740084177132,True,base_or_optimum,"[0.044677548972235574,0.09999999999999999,0.74]"
p048,p048_neutral_front,left_cheek,s,0.76,0.76,0.19760605539043075,True,base_or_optimum,"[0.044900602358983355,0.09999999999999999,0.76]"
p048,p048_neutral_front,left_cheek,s,0.78,0.78,0.19976637556585672,True,base_or_optimum,"[0.04513081674265502,0.09999999999999999,0.78]"
p048,p048_neutral_front,left_cheek,s,0.8,0.8,0.20202207825458257,True,base_or_optimum,"[0.04536858037200786,0.09999999999999999,0.8]"
p048,p048_neutral_front,left_cheek,s,0.8200000000000001,0.8200000000000001,0.20437729246684783,True,base_or_optimum,"[0.045614328844095685,0.09999999999999999,0.8200000000000001]"
p048,p048_neutral_front,left_cheek,s,0.84,0.84,0.20683662588777232,True,base_or_optimum,"[0.04586854449748828,0.09999999999999999,0.84]"
p048,p048_neutral_front,left_cheek,s,0.86,0.86,0.2094052454096234,True,base_or_optimum,"[0.046131764974965205,0.09999999999999999,0.86]"
p048,p048_neutral_front,left_cheek,s,0.88,0.88,0.2120889754731821,True,base_or_optimum,"[0.04640459606546706,0.09999999999999999,0.88]"
p048,p048_neutral_front,left_cheek,s,0.9,0.9,0.21489441935983838,True,base_or_optimum,"[0.04668772113922072,0.09999999999999999,0.9]"
p048,p048_neutral_front,left_cheek,s,0.92,0.92,0.21782911044103181,True,base_or_optimum,"[0.04698191524421825,0.09999999999999999,0.92]"
p048,p048_neutral_front,left_cheek,s,0.9400000000000001,0.9400000000000001,0.2209017030874156,True,base_or_optimum,"[0.047288066000066194,0.09999999999999999,0.9400000000000001]"
p048,p048_neutral_front,left_cheek,s,0.96,0.96,0.22412221691530812,True,base_or_optimum,"[0.047607194109761275,0.09999999999999999,0.96]"
p048,p048_neutral_front,left_cheek,s,0.98,0.98,0.22750235404223734,True,base_or_optimum,"[0.04794048812255389,0.09999999999999999,0.98]"
p048,p048_neutral_front,left_cheek,s,1.0,1.0,0.23105591829234712,True,base_or_optimum,"[0.04828934014531227,0.09999999999999999,1.0]"
p048,p048_neutral_front,right_cheek,f_mel,0.0,0.0,0.6557646274261965,True,base_or_optimum,"[0.0,0.09999999999999999,1.0390767734619399e-16]"
p048,p048_neutral_front,right_cheek,f_mel,0.02,0.0086,0.5775925469300363,True,base_or_optimum,"[0.0086,0.09999999999999999,2.35893534055635e-16]"
p048,p048_neutral_front,right_cheek,f_mel,0.04,0.0172,0.5051906141922881,True,base_or_optimum,"[0.0172,0.0999999999999997,4.2226140870969836e-13]"
p048,p048_neutral_front,right_cheek,f_mel,0.06,0.0258,0.439388641105015,True,base_or_optimum,"[0.0258,0.09999999999999999,4.138960487745257e-17]"
p048,p048_neutral_front,right_cheek,f_mel,0.08,0.0344,0.3814916536825249,True,base_or_optimum,"[0.0344,0.09999999999999999,1.5407118367227407e-15]"
p048,p048_neutral_front,right_cheek,f_mel,0.1,0.043000000000000003,0.33343222985714016,True,base_or_optimum,"[0.043000000000000003,0.09999999999999992,2.2907735272647227e-15]"
p048,p048_neutral_front,right_cheek,f_mel,0.12,0.0516,0.2977616922761475,True,base_or_optimum,"[0.0516,0.09999999999999956,4.493172965510438e-16]"
p048,p048_neutral_front,right_cheek,f_mel,0.13,0.0559,0.2854237629145015,True,refinement_delta_0p005,"[0.0559,0.09999999999999994,2.7375808473136787e-14]"
p048,p048_neutral_front,right_cheek,f_mel,0.135,0.058050000000000004,0.28075378618713787,True,refinement_delta_0p005,"[0.058050000000000004,0.09999999999999978,6.074329839642989e-16]"
p048,p048_neutral_front,right_cheek,f_mel,0.1375,0.059125000000000004,0.2788040336578025,True,refinement_delta_0p005,"[0.059125000000000004,0.0999999999999997,2.8824120317909973e-15]"
p048,p048_neutral_front,right_cheek,f_mel,0.13875,0.05966250000000001,0.27792632595621164,True,refinement_delta_0p005,"[0.05966250000000001,0.0999999999999973,3.1463599257169603e-15]"
p048,p048_neutral_front,right_cheek,f_mel,0.14,0.060200000000000004,0.2771136211998946,True,base_or_optimum,"[0.060200000000000004,0.09999999999999992,7.263755399648292e-17]"
p048,p048_neutral_front,right_cheek,f_mel,0.15508456190421585,0.06668636161881282,0.2724307037079544,True,base_or_optimum,"[0.06668636161881282,0.09999999999999909,1.0237961212496406e-16]"
p048,p048_neutral_front,right_cheek,f_mel,0.16,0.0688,0.27291392668294334,True,base_or_optimum,"[0.0688,0.0999999999999992,7.839764331463461e-15]"
