model,split,latent_id,pair_type,channel,masked_mae_drift,masked_rmse_drift
Baseline,Joint-OOD,F13176,joint,M,0.0274126548320055,0.028934214264154434
Baseline,Joint-OOD,F13176,joint,H,0.3346143364906311,0.33519721031188965
Baseline,Joint-OOD,F13177,joint,M,0.0721697211265564,0.07513519376516342
Baseline,Joint-OOD,F13177,joint,H,0.31602585315704346,0.3189263939857483
Baseline,Joint-OOD,F13178,joint,M,0.012769871391355991,0.018216274678707123
Baseline,Joint-OOD,F13178,joint,H,0.8906829357147217,0.8907403945922852
Baseline,Joint-OOD,F13179,joint,M,0.06674712151288986,0.06921610981225967
Baseline,Joint-OOD,F13179,joint,H,0.36403322219848633,0.36673685908317566
Proposed,Joint-OOD,F13176,camera,M,0.0032671154476702213,0.004274054896086454
Proposed,Joint-OOD,F13176,camera,H,0.009027277119457722,0.010030705481767654
Proposed,Joint-OOD,F13177,camera,M,0.018024146556854248,0.02667849510908127
Proposed,Joint-OOD,F13177,camera,H,0.15370607376098633,0.17962850630283356
Proposed,Joint-OOD,F13178,camera,M,0.008686697110533714,0.011204730719327927
Proposed,Joint-OOD,F13178,camera,H,0.008779402822256088,0.010370668955147266
Proposed,Joint-OOD,F13179,camera,M,0.008604411967098713,0.010797994211316109
Proposed,Joint-OOD,F13179,camera,H,0.054267074912786484,0.05511542037129402
Proposed,Joint-OOD,F13176,light,M,0.04616520553827286,0.04713307321071625
Proposed,Joint-OOD,F13176,light,H,0.32529518008232117,0.32703694701194763
Proposed,Joint-OOD,F13177,light,M,0.05556424334645271,0.05758928880095482
Proposed,Joint-OOD,F13177,light,H,0.1910567581653595,0.22588488459587097
Proposed,Joint-OOD,F13178,light,M,0.011846112087368965,0.017268653959035873
Proposed,Joint-OOD,F13178,light,H,0.8939965963363647,0.8941705226898193
Proposed,Joint-OOD,F13179,light,M,0.0615820549428463,0.06348080933094025
Proposed,Joint-OOD,F13179,light,H,0.32924017310142517,0.33000651001930237
Proposed,Joint-OOD,F13176,appearance,M,0.007121842820197344,0.011725878342986107
Proposed,Joint-OOD,F13176,appearance,H,0.009550555609166622,0.011971901170909405
Proposed,Joint-OOD,F13177,appearance,M,0.00961707066744566,0.014310980215668678
Proposed,Joint-OOD,F13177,appearance,H,0.11735357344150543,0.12419202923774719
Proposed,Joint-OOD,F13178,appearance,M,0.015026119537651539,0.020760400220751762
Proposed,Joint-OOD,F13178,appearance,H,0.006543462630361319,0.016464661806821823
Proposed,Joint-OOD,F13179,appearance,M,0.0035619866102933884,0.005892899353057146
Proposed,Joint-OOD,F13179,appearance,H,0.0035022811498492956,0.004661145154386759
Proposed,Joint-OOD,F13176,joint,M,0.047212500125169754,0.04860805347561836
Proposed,Joint-OOD,F13176,joint,H,0.4157017469406128,0.4165665805339813
Proposed,Joint-OOD,F13177,joint,M,0.06672582030296326,0.07006744295358658
Proposed,Joint-OOD,F13177,joint,H,0.2921355962753296,0.3173007369041443
Proposed,Joint-OOD,F13178,joint,M,0.03026307001709938,0.03399477154016495
Proposed,Joint-OOD,F13178,joint,H,0.8849422335624695,0.8851231336593628
Proposed,Joint-OOD,F13179,joint,M,0.0450613871216774,0.047012485563755035
Proposed,Joint-OOD,F13179,joint,H,0.30310022830963135,0.3038991093635559
Baseline,Joint-OOD,F13180,camera,M,0.003173526842147112,0.004444711375981569
Baseline,Joint-OOD,F13180,camera,H,0.06654283404350281,0.06771702319383621
Baseline,Joint-OOD,F13181,camera,M,0.01105908676981926,0.01285164151340723
Baseline,Joint-OOD,F13181,camera,H,0.11856203526258469,0.1208462342619896
Baseline,Joint-OOD,F13182,camera,M,0.03931901603937149,0.040455225855112076
Baseline,Joint-OOD,F13182,camera,H,0.15023626387119293,0.15446463227272034
Baseline,Joint-OOD,F13183,camera,M,0.016125431284308434,0.023188618943095207
Baseline,Joint-OOD,F13183,camera,H,0.10199524462223053,0.11199823021888733
Baseline,Joint-OOD,F13180,light,M,0.03888977691531181,0.04193851724267006
Baseline,Joint-OOD,F13180,light,H,0.14394816756248474,0.15470628440380096
Baseline,Joint-OOD,F13181,light,M,0.04106185585260391,0.04327259585261345
Baseline,Joint-OOD,F13181,light,H,0.10981909185647964,0.11362336575984955
Baseline,Joint-OOD,F13182,light,M,0.0636093020439148,0.0649227574467659
Baseline,Joint-OOD,F13182,light,H,0.4596778154373169,0.4613994061946869
Baseline,Joint-OOD,F13183,light,M,0.05910879001021385,0.06159929186105728
Baseline,Joint-OOD,F13183,light,H,0.3249363601207733,0.3312061131000519
Baseline,Joint-OOD,F13180,appearance,M,0.010572655126452446,0.016158198937773705
Baseline,Joint-OOD,F13180,appearance,H,0.026730168610811234,0.03359653428196907
Baseline,Joint-OOD,F13181,appearance,M,0.007373657077550888,0.014682204462587833
Baseline,Joint-OOD,F13181,appearance,H,0.01727251149713993,0.023909656330943108
Baseline,Joint-OOD,F13182,appearance,M,0.004662712570279837,0.009725498035550117
Baseline,Joint-OOD,F13182,appearance,H,0.0034810842480510473,0.005322693847119808
Baseline,Joint-OOD,F13183,appearance,M,0.006141386926174164,0.014943704940378666
Baseline,Joint-OOD,F13183,appearance,H,0.014137602411210537,0.01689118891954422
Baseline,Joint-OOD,F13180,joint,M,0.04930597171187401,0.05216909199953079
Baseline,Joint-OOD,F13180,joint,H,0.26683956384658813,0.27387717366218567
Baseline,Joint-OOD,F13181,joint,M,0.04298017919063568,0.04700431972742081
Baseline,Joint-OOD,F13181,joint,H,0.07049290835857391,0.08209198713302612
Baseline,Joint-OOD,F13182,joint,M,0.1069476455450058,0.10816032439470291
Baseline,Joint-OOD,F13182,joint,H,0.6034756898880005,0.6043009161949158
Baseline,Joint-OOD,F13183,joint,M,0.055232711136341095,0.06092116981744766
Baseline,Joint-OOD,F13183,joint,H,0.3519662916660309,0.3568243086338043
Proposed,Joint-OOD,F13180,camera,M,0.008382726460695267,0.0121182044968009
Proposed,Joint-OOD,F13180,camera,H,0.048149414360523224,0.06186165660619736
Proposed,Joint-OOD,F13181,camera,M,0.00533136585727334,0.007504099048674107
Proposed,Joint-OOD,F13181,camera,H,0.014041915535926819,0.016568657010793686
Proposed,Joint-OOD,F13182,camera,M,0.08240273594856262,0.08446495234966278
Proposed,Joint-OOD,F13182,camera,H,0.758916437625885,0.7669682502746582
Proposed,Joint-OOD,F13183,camera,M,0.027797652408480644,0.030077064409852028
Proposed,Joint-OOD,F13183,camera,H,0.13868698477745056,0.14480429887771606
Proposed,Joint-OOD,F13180,light,M,0.01698124222457409,0.0254057664424181
Proposed,Joint-OOD,F13180,light,H,0.3096320629119873,0.31706884503364563
Proposed,Joint-OOD,F13181,light,M,0.04143481329083443,0.04264327883720398
Proposed,Joint-OOD,F13181,light,H,0.07481389492750168,0.07826320081949234
Proposed,Joint-OOD,F13182,light,M,0.09416472911834717,0.09592729061841965
Proposed,Joint-OOD,F13182,light,H,0.5892797708511353,0.5901761651039124
Proposed,Joint-OOD,F13183,light,M,0.041782885789871216,0.044948846101760864
Proposed,Joint-OOD,F13183,light,H,0.4440767168998718,0.44545412063598633
Proposed,Joint-OOD,F13180,appearance,M,0.005721500609070063,0.011723646894097328
Proposed,Joint-OOD,F13180,appearance,H,0.03536885976791382,0.05606544390320778
Proposed,Joint-OOD,F13181,appearance,M,0.007024700287729502,0.017197106033563614
Proposed,Joint-OOD,F13181,appearance,H,0.008203965611755848,0.0101949917152524
Proposed,Joint-OOD,F13182,appearance,M,0.004378123674541712,0.007966914214193821
Proposed,Joint-OOD,F13182,appearance,H,0.003483123378828168,0.004577730316668749
Proposed,Joint-OOD,F13183,appearance,M,0.005221761763095856,0.012351750396192074
Proposed,Joint-OOD,F13183,appearance,H,0.00806584395468235,0.009360108524560928
Proposed,Joint-OOD,F13180,joint,M,0.02068503201007843,0.02817758172750473
Proposed,Joint-OOD,F13180,joint,H,0.15651434659957886,0.1635940670967102
Proposed,Joint-OOD,F13181,joint,M,0.057763684540987015,0.059639155864715576
Proposed,Joint-OOD,F13181,joint,H,0.020782962441444397,0.025653159245848656
Proposed,Joint-OOD,F13182,joint,M,0.12027698010206223,0.12216451019048691
Proposed,Joint-OOD,F13182,joint,H,0.6502760648727417,0.6506972908973694
Proposed,Joint-OOD,F13183,joint,M,0.035668015480041504,0.04149336367845535
Proposed,Joint-OOD,F13183,joint,H,0.46319159865379333,0.46512681245803833
Baseline,Joint-OOD,F13184,camera,M,0.009344232268631458,0.010959279723465443
Baseline,Joint-OOD,F13184,camera,H,0.07543507218360901,0.07755175977945328
Baseline,Joint-OOD,F13185,camera,M,0.007416318170726299,0.01006657350808382
Baseline,Joint-OOD,F13185,camera,H,0.008670434355735779,0.013832919299602509
Baseline,Joint-OOD,F13186,camera,M,0.009700486436486244,0.011196705512702465
Baseline,Joint-OOD,F13186,camera,H,0.015310630202293396,0.019474118947982788
Baseline,Joint-OOD,F13187,camera,M,0.007561566773802042,0.008547993376851082
Baseline,Joint-OOD,F13187,camera,H,0.06413476169109344,0.06592538207769394
Baseline,Joint-OOD,F13184,light,M,0.04261917620897293,0.04543112963438034
Baseline,Joint-OOD,F13184,light,H,0.04209023341536522,0.049163177609443665
Baseline,Joint-OOD,F13185,light,M,0.07949816435575485,0.08083128184080124
Baseline,Joint-OOD,F13185,light,H,0.485979825258255,0.487478107213974
Baseline,Joint-OOD,F13186,light,M,0.02514801360666752,0.030301762744784355
Baseline,Joint-OOD,F13186,light,H,0.18258053064346313,0.18572385609149933
Baseline,Joint-OOD,F13187,light,M,0.05059397965669632,0.052526965737342834
Baseline,Joint-OOD,F13187,light,H,0.05678563565015793,0.06462651491165161
Baseline,Joint-OOD,F13184,appearance,M,0.009832514449954033,0.013431308791041374
Baseline,Joint-OOD,F13184,appearance,H,0.04465799406170845,0.04896092042326927
Baseline,Joint-OOD,F13185,appearance,M,0.005922101903706789,0.011429237201809883
Baseline,Joint-OOD,F13185,appearance,H,0.011849493719637394,0.014284194447100163
Baseline,Joint-OOD,F13186,appearance,M,0.012890185229480267,0.017620913684368134
Baseline,Joint-OOD,F13186,appearance,H,0.017348043620586395,0.023328930139541626
Baseline,Joint-OOD,F13187,appearance,M,0.005513345822691917,0.009234312921762466
Baseline,Joint-OOD,F13187,appearance,H,0.00757839297875762,0.009879340417683125
Baseline,Joint-OOD,F13184,joint,M,0.04248521476984024,0.04514210298657417
Baseline,Joint-OOD,F13184,joint,H,0.09631921350955963,0.09970138967037201
Baseline,Joint-OOD,F13185,joint,M,0.08183634281158447,0.08449572324752808
Baseline,Joint-OOD,F13185,joint,H,0.4851393699645996,0.4878699481487274
Baseline,Joint-OOD,F13186,joint,M,0.05494818836450577,0.058256056159734726
Baseline,Joint-OOD,F13186,joint,H,0.17944781482219696,0.18197010457515717
Baseline,Joint-OOD,F13187,joint,M,0.056059982627630234,0.05858423188328743
Baseline,Joint-OOD,F13187,joint,H,0.023641053587198257,0.02910025417804718
Proposed,Joint-OOD,F13184,camera,M,0.005523527041077614,0.0069034770131111145
Proposed,Joint-OOD,F13184,camera,H,0.09660722315311432,0.09707621484994888
Proposed,Joint-OOD,F13185,camera,M,0.005528314504772425,0.007790777366608381
Proposed,Joint-OOD,F13185,camera,H,0.007189108058810234,0.009856186807155609
Proposed,Joint-OOD,F13186,camera,M,0.00468096137046814,0.007161885034292936
Proposed,Joint-OOD,F13186,camera,H,0.10529153794050217,0.11132091283798218
Proposed,Joint-OOD,F13187,camera,M,0.016362963244318962,0.01728343404829502
Proposed,Joint-OOD,F13187,camera,H,0.07069559395313263,0.07120011746883392
Proposed,Joint-OOD,F13184,light,M,0.05077479034662247,0.05329634249210358
Proposed,Joint-OOD,F13184,light,H,0.22531074285507202,0.22991438210010529
Proposed,Joint-OOD,F13185,light,M,0.07795872539281845,0.07953741401433945
Proposed,Joint-OOD,F13185,light,H,0.4924575090408325,0.4929783046245575
Proposed,Joint-OOD,F13186,light,M,0.013468709774315357,0.018978741019964218
Proposed,Joint-OOD,F13186,light,H,0.5860635638237,0.5978701114654541
Proposed,Joint-OOD,F13187,light,M,0.05729958415031433,0.05812285467982292
Proposed,Joint-OOD,F13187,light,H,0.08913136273622513,0.09043914079666138
Proposed,Joint-OOD,F13184,appearance,M,0.006674265488982201,0.011471266858279705
Proposed,Joint-OOD,F13184,appearance,H,0.006513645872473717,0.007974311709403992
Proposed,Joint-OOD,F13185,appearance,M,0.004429013468325138,0.007265264634042978
Proposed,Joint-OOD,F13185,appearance,H,0.00413422379642725,0.006281349342316389
Proposed,Joint-OOD,F13186,appearance,M,0.006397383287549019,0.009324103593826294
Proposed,Joint-OOD,F13186,appearance,H,0.041881877928972244,0.06774212419986725
Proposed,Joint-OOD,F13187,appearance,M,0.005794542375952005,0.009188720025122166
Proposed,Joint-OOD,F13187,appearance,H,0.005058642476797104,0.007323541212826967
Proposed,Joint-OOD,F13184,joint,M,0.0502617247402668,0.05278540775179863
Proposed,Joint-OOD,F13184,joint,H,0.28001484274864197,0.28231626749038696
Proposed,Joint-OOD,F13185,joint,M,0.06912608444690704,0.07113169878721237
Proposed,Joint-OOD,F13185,joint,H,0.4747684597969055,0.47534868121147156
Proposed,Joint-OOD,F13186,joint,M,0.03424163535237312,0.03765217959880829
Proposed,Joint-OOD,F13186,joint,H,0.5586317777633667,0.5712401270866394
Proposed,Joint-OOD,F13187,joint,M,0.06863731890916824,0.0697781890630722
Proposed,Joint-OOD,F13187,joint,H,0.10591171681880951,0.10843892395496368
Baseline,Joint-OOD,F13188,camera,M,0.005768695380538702,0.0065062157809734344
Baseline,Joint-OOD,F13188,camera,H,0.016899487003684044,0.019454045221209526
Baseline,Joint-OOD,F13189,camera,M,0.012816958129405975,0.016333024948835373
Baseline,Joint-OOD,F13189,camera,H,0.026469988748431206,0.036836281418800354
Baseline,Joint-OOD,F13190,camera,M,0.01983790472149849,0.020471176132559776
Baseline,Joint-OOD,F13190,camera,H,0.0886293426156044,0.0892413929104805
Baseline,Joint-OOD,F13191,camera,M,0.00800379365682602,0.010310046374797821
Baseline,Joint-OOD,F13191,camera,H,0.012221639975905418,0.01649925671517849
Baseline,Joint-OOD,F13188,light,M,0.06301379948854446,0.06469473987817764
Baseline,Joint-OOD,F13188,light,H,0.20661237835884094,0.208510622382164
Baseline,Joint-OOD,F13189,light,M,0.05706477165222168,0.05973110347986221
Baseline,Joint-OOD,F13189,light,H,0.3771081566810608,0.38013413548469543
Baseline,Joint-OOD,F13190,light,M,0.06546733528375626,0.06618628650903702
Baseline,Joint-OOD,F13190,light,H,0.42512187361717224,0.4258900284767151
Baseline,Joint-OOD,F13191,light,M,0.09060002118349075,0.09147554636001587
Baseline,Joint-OOD,F13191,light,H,0.5278576612472534,0.5294492244720459
Baseline,Joint-OOD,F13188,appearance,M,0.009900334291160107,0.017350509762763977
Baseline,Joint-OOD,F13188,appearance,H,0.032249752432107925,0.0353999137878418
Baseline,Joint-OOD,F13189,appearance,M,0.00363219459541142,0.00554382661357522
Baseline,Joint-OOD,F13189,appearance,H,0.005891598295420408,0.00947217270731926
Baseline,Joint-OOD,F13190,appearance,M,0.006655821111053228,0.016936616972088814
Baseline,Joint-OOD,F13190,appearance,H,0.010011458769440651,0.01172614749521017
Baseline,Joint-OOD,F13191,appearance,M,0.005759140010923147,0.010300440713763237
Baseline,Joint-OOD,F13191,appearance,H,0.015453922562301159,0.017619924619793892
Baseline,Joint-OOD,F13188,joint,M,0.06804924458265305,0.07132699340581894
Baseline,Joint-OOD,F13188,joint,H,0.19891071319580078,0.20183855295181274
Baseline,Joint-OOD,F13189,joint,M,0.07354602962732315,0.076420359313488
Baseline,Joint-OOD,F13189,joint,H,0.4973534643650055,0.49953344464302063
Baseline,Joint-OOD,F13190,joint,M,0.08160553127527237,0.08349061012268066
Baseline,Joint-OOD,F13190,joint,H,0.4300755560398102,0.43142491579055786
Baseline,Joint-OOD,F13191,joint,M,0.08795874565839767,0.08940457552671432
Baseline,Joint-OOD,F13191,joint,H,0.5513103008270264,0.5534010529518127
Proposed,Joint-OOD,F13188,camera,M,0.007257890421897173,0.008634135127067566
Proposed,Joint-OOD,F13188,camera,H,0.024994587525725365,0.02603461965918541
Proposed,Joint-OOD,F13189,camera,M,0.02068815566599369,0.027895020321011543
Proposed,Joint-OOD,F13189,camera,H,0.06648123264312744,0.08514700084924698
Proposed,Joint-OOD,F13190,camera,M,0.012223614379763603,0.016825301572680473
Proposed,Joint-OOD,F13190,camera,H,0.07694046944379807,0.07812947779893875
Proposed,Joint-OOD,F13191,camera,M,0.008852209895849228,0.012906991876661777
Proposed,Joint-OOD,F13191,camera,H,0.02846875786781311,0.03109867125749588
Proposed,Joint-OOD,F13188,light,M,0.05496961623430252,0.05696650967001915
Proposed,Joint-OOD,F13188,light,H,0.17247313261032104,0.17344582080841064
Proposed,Joint-OOD,F13189,light,M,0.055494844913482666,0.057256948202848434
Proposed,Joint-OOD,F13189,light,H,0.46295782923698425,0.47008177638053894
Proposed,Joint-OOD,F13190,light,M,0.03330894187092781,0.03498518466949463
Proposed,Joint-OOD,F13190,light,H,0.46857884526252747,0.46880388259887695
Proposed,Joint-OOD,F13191,light,M,0.059099871665239334,0.06152196228504181
Proposed,Joint-OOD,F13191,light,H,0.5664854049682617,0.5671982169151306
Proposed,Joint-OOD,F13188,appearance,M,0.010985089465975761,0.018534190952777863
Proposed,Joint-OOD,F13188,appearance,H,0.04832831770181656,0.04949966445565224
Proposed,Joint-OOD,F13189,appearance,M,0.004039812833070755,0.006361606530845165
Proposed,Joint-OOD,F13189,appearance,H,0.015372280031442642,0.020792117342352867
Proposed,Joint-OOD,F13190,appearance,M,0.006622265558689833,0.013631235808134079
Proposed,Joint-OOD,F13190,appearance,H,0.008946437388658524,0.011106869205832481
Proposed,Joint-OOD,F13191,appearance,M,0.004534512292593718,0.008533329702913761
Proposed,Joint-OOD,F13191,appearance,H,0.010178914293646812,0.01170362439006567
Proposed,Joint-OOD,F13188,joint,M,0.06384118646383286,0.06693970412015915
Proposed,Joint-OOD,F13188,joint,H,0.21754693984985352,0.21879616379737854
Proposed,Joint-OOD,F13189,joint,M,0.0539495088160038,0.05637365207076073
Proposed,Joint-OOD,F13189,joint,H,0.5434828996658325,0.5485486388206482
Proposed,Joint-OOD,F13190,joint,M,0.05441862344741821,0.056483495980501175
Proposed,Joint-OOD,F13190,joint,H,0.44147631525993347,0.4417094588279724
Proposed,Joint-OOD,F13191,joint,M,0.04701782763004303,0.050371140241622925
Proposed,Joint-OOD,F13191,joint,H,0.5446521639823914,0.5454927086830139
Baseline,Joint-OOD,F13192,camera,M,0.0025568888522684574,0.0034182227682322264
Baseline,Joint-OOD,F13192,camera,H,0.007722900714725256,0.008786764927208424
Baseline,Joint-OOD,F13193,camera,M,0.014132587239146233,0.018340207636356354
Baseline,Joint-OOD,F13193,camera,H,0.07772312313318253,0.08482279628515244
Baseline,Joint-OOD,F13194,camera,M,0.012722286395728588,0.016419028863310814
Baseline,Joint-OOD,F13194,camera,H,0.033531349152326584,0.044153843075037
Baseline,Joint-OOD,F13195,camera,M,0.009556795470416546,0.012795625254511833
Baseline,Joint-OOD,F13195,camera,H,0.05072307586669922,0.05284598842263222
Baseline,Joint-OOD,F13192,light,M,0.035438504070043564,0.03662630915641785
Baseline,Joint-OOD,F13192,light,H,0.04833831265568733,0.05139573663473129
Baseline,Joint-OOD,F13193,light,M,0.06935016065835953,0.07067138701677322
Baseline,Joint-OOD,F13193,light,H,0.3821222186088562,0.38488081097602844
Baseline,Joint-OOD,F13194,light,M,0.035740435123443604,0.038320060819387436
